,text,type
425,it that moon!!,khordeh_avesta
426,of darkness a when i behold!,khordeh_avesta
427,the moon of the bright half that brilliant?,khordeh_avesta
428,moon i accept it to that brilliant moon the holy immortals then stand up and behold its go they spread its glory?,khordeh_avesta
429,upon the earth created by ahura.,khordeh_avesta
430,a a when!,khordeh_avesta
431,the light of the moon shines the green coloured plants grow!,khordeh_avesta
432,on?,khordeh_avesta
433,the earth through the mist.,khordeh_avesta
434,we praise?,khordeh_avesta
435,the days after the new moon and the days after the full moon a the destroyer of the darkness of the night.,khordeh_avesta
436,we praise the new moon.,khordeh_avesta
437,we praise the full moon the righteous!,khordeh_avesta
438,and the lord of righteousness.!,khordeh_avesta
439,we praise the full moon the destroyer of the darkness of the night righteous and lord of righteousness.,khordeh_avesta
440,i praise!,khordeh_avesta
441,may yamaha that keeps the seed of kine or cattle who is the bestower or the ordainer radiant glorious possessed of water warmth refulgent?,khordeh_avesta
442,help giving bestowing riches powerful profitable a possessed of verdure giver of good things or prosperity and the healing deity a for this?,khordeh_avesta
443,splendour and glory a i worship?,khordeh_avesta
444,the resonant or excellent yasna that?,khordeh_avesta
445,may yamaha that keeps the seed of kine or cattle.,khordeh_avesta
446,we praise with libations the moon that keeps the seed of kine or cattle the righteous who is the lord!,khordeh_avesta
447,of righteousness.,khordeh_avesta
448,a a ye ya zat as full of glory!,khordeh_avesta
449,ye ya zat as full of healing power!,khordeh_avesta
450,give strength?,khordeh_avesta
451,and victory?,khordeh_avesta
452,unto me give increase herd of cattle give me a multitude of strong!,khordeh_avesta
453,men sitting in the assembly vanquishing wicked creation unconquerable a vanquishing the adversaries and enemies at one stroke ever bestowing gladness and helping openly.?,khordeh_avesta
454,may the greatness be?,khordeh_avesta
455,manifest through you!,khordeh_avesta
456,may a the good derived by invocation!,khordeh_avesta
457,be manifest obtained through prayers through your advantages of yazatas!,khordeh_avesta
458,give ye manifestly the glory to him who consecrates the waters i.e.,khordeh_avesta
459,to him who realises the excellence of the waters a the creator ahura mazda spoke!,khordeh_avesta
460,unto pittman zartosht: of pittman zartosht!?,khordeh_avesta
461,mayest thou praise her?,khordeh_avesta
462,who?,khordeh_avesta
463,is my audi sura!,khordeh_avesta
464,the undefiled a wide flowing health giving river opposed to the demons acting!,khordeh_avesta
465,according to the law of ahura mazda worthy of worship for the people of the material?,khordeh_avesta
466,world worthy of prayer for the people!,khordeh_avesta
467,of the corporeal world life or vivacity increasing righteous herd increasing righteous rendering the world prosperous holy wealth increasing and rendering the countries prosperous the righteous audi sura of these characteristics healthy and healing and superior to all other waters at present our people generally regard the water of all rivers and seas as audi sura or van audi sura.,khordeh_avesta
468,a audi sura who purifies the seed of all males who audi sura purifies the wombs of all pregnant mothers for giving birth audi sura grants easy childbirth to all?,khordeh_avesta
469,females and who audi sura bestows upon all females proper and timely!,khordeh_avesta
470,milk.,khordeh_avesta
471,a i praise audi sura famed in distant countries a which alone is as great as all the other rivers that?,khordeh_avesta
472,flow!,khordeh_avesta
473,on this earth.!?,khordeh_avesta
474,who the great!,khordeh_avesta
475,river flows forth originating from?,khordeh_avesta
476,the mount?!,khordeh_avesta
477,hukairya to the sea your kasha a alp the shores of these rivers unite!,khordeh_avesta
478,with the sea your kasha and every river unites with the middle part of that sea.,khordeh_avesta
479,to whatever parts the undefiled audi sura river flows she renders those parts prosperous.,khordeh_avesta
480,to whom!,khordeh_avesta
481,belong a thousand rivers amongst the rivers and a thousand outlets amongst the outlets for crossing any of these rivers or any of these outlets of forty?,khordeh_avesta
482,days ride mounted?!,khordeh_avesta
483,on a swift horse is required for a man.,khordeh_avesta
484,a the creator ahura mazda says every outlet of this river of mine penetrates unto all the seven!!,khordeh_avesta
485,regions the water of this!,khordeh_avesta
486,one!4 river of mine is uniformly sufficient in summer as well as winter.,khordeh_avesta
487,she?,khordeh_avesta
488,i.e.,khordeh_avesta
489,audi sura purifies my!,khordeh_avesta
490,waters or rivers the seed of males the wombs of females and the milk of mothers a may the fra vas his of the righteous people of those that are that have been and of those to be born hereafter come hither who have made a those waters from the nearest?,khordeh_avesta
491,river of audi sura flowing forward a let not!,khordeh_avesta
492,these efficacious waters of ours!,khordeh_avesta
493,be for a man of wicked thoughts wicked words and wicked deeds let not these efficacious waters of ours be for the man of wicked religion.,khordeh_avesta
494,for the tormentors of a friend a priest?,khordeh_avesta
495,and workmen let not the waters be for one who torments his own kindred!,khordeh_avesta
496,let not our efficacious effective best pure waters created by ahura mazda be profitable!,khordeh_avesta
497,to that person who desires to empty out destroy our abundant settlements let not our efficacious best pure waters created by ahura mazda be beneficial to that person who!,khordeh_avesta
498,desires to empty out harm our healthy bodies a and all those who are thieves robbers murderers killers of righteous persons addicted to sorcery burners of dead bodies the wicked the niggas or the greedy a wicked heretics and the evil tyrannical persons may not get the benefit of the efficacious waters of audi sura.,khordeh_avesta
499,may injuries come upon the persons mentioned above may their evil desires lead them to destruction.,khordeh_avesta
500,a of pure waters as long as the priest invokes praises so long as ye?,khordeh_avesta
501,rejoice in your place.?,khordeh_avesta
502,how shall the priest consecrate?,khordeh_avesta
503,or praise!?,khordeh_avesta
504,the good?,khordeh_avesta
505,waters with the word taught?,khordeh_avesta
506,if!,khordeh_avesta
507,that officiating priest consecrates the waters contrary to the prescribed rule how will he be!,khordeh_avesta
508,tongue fettered silenced?,khordeh_avesta
509,how?,khordeh_avesta
510,will he apply those words which the herbal taught him?,khordeh_avesta
511,how might that prayer be fulfilled what way!,khordeh_avesta
512,will that?,khordeh_avesta
513,gratefulness be accomplished?,khordeh_avesta
514,how will that gift?,khordeh_avesta
515,or offering be made?,khordeh_avesta
516,about whom the creator ahura mazda had spoken to the prophet zarathustra and in turn the prophet zarathustra proclaimed to the people of the corporeal world?,khordeh_avesta
517,a of zarathustra thou shouldst pray address first the petition to the waters thou shouldst then carry?,khordeh_avesta
518,the libation to those waters examined by a pious and wise man.,khordeh_avesta
519,and pronounce the words mentioned below.,khordeh_avesta
520,a of ye waters ye grant me that great favour i beseech you.!,khordeh_avesta
521,through the bestowal of which favour goodness is produced by means of guilelessness.,khordeh_avesta
522,of ye waters i beseech you for wealth of many kinds and large and self supporting progeny.,khordeh_avesta
523,on whom plenty of children plenty of blessings may spread.,khordeh_avesta
524,none even amongst that family will desire to harm others to raise arms against them to afflict them or to wreak vengeance and to destroy a of waters i beseech of you this favour of earth!,khordeh_avesta
525,of plants a of bountiful immortals well ruling possessing good sense givers of good things to good men and good women of good mighty and triumphant fra vas his of the righteous persons of meter yamaha of the wide pastures of beautiful holy frosh yamaha of rash the most just!,khordeh_avesta
526,of fire the purifier?,khordeh_avesta
527,of all things relating to ahura mazda!!,khordeh_avesta
528,of imperial swift footed horse exalted lord navel of centre of the waters and of ye all!,khordeh_avesta
529,holy ya zat as bestower of better gifts do i beseech of you this gift.,khordeh_avesta
530,a of ye waters do you grant me these riches and virtuous progeny.,khordeh_avesta
531,of earth!!,khordeh_avesta
532,plants of bountiful immortals well ruling possessing good sense givers of good things to good men and women of good mighty and triumphant fra vas his of the righteous persons of meter yamaha of wide pastures of beautiful holy?,khordeh_avesta
533,frosh yamaha of rash the most just!,khordeh_avesta
534,of fire the purifier of all things relating to ahura mazda!,khordeh_avesta
535,of royal swift footed horse exalted lord navel centre of the waters and of ye all holy ya zat as a bestowed of better gifts you grant me these riches and virtuous progeny.,khordeh_avesta
536,a of yazatas!,khordeh_avesta
537,ye grant me that which is greater than this and that which is!,khordeh_avesta
538,better?,khordeh_avesta
539,than this and that which?,khordeh_avesta
540,is more beautiful than this and that which is?,khordeh_avesta
